timestamp_ms,target_rpm,raw_encoder_count,raw_speed,filtered_speed,error_rpm,pi_output,pwm_duty,current,system_state,fault_flags,disturbance_active,applied_force_n,torque_nm,run_id
2630,150.0,9859,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,1
2640,150.0,9896,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,1
2650,150.0,9934,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,1
2660,150.0,9971,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2670,150.0,10009,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,1
2680,150.0,10046,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,1
2690,150.0,10083,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,1
2700,150.0,10121,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,1
2710,150.0,10158,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2720,150.0,10195,148.4,149.73,0.27,9.95,9.95,0.048,3,0,0,0.0,0.0,1
2730,150.0,10233,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,1
2740,150.0,10271,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,1
2750,150.0,10308,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,1
2760,150.0,10345,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2770,150.0,10382,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,1
2780,150.0,10420,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,1
2790,150.0,10458,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,1
2800,150.0,10495,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,1
2810,150.0,10532,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2820,150.0,10569,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,1
2830,150.0,10607,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,1
2840,150.0,10644,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,1
2850,150.0,10682,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,1
2860,150.0,10719,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2870,150.0,10757,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,1
2880,150.0,10794,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,1
2890,150.0,10832,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,1
2900,150.0,10869,148.4,149.73,0.27,9.47,9.47,0.044,3,0,0,0.0,0.0,1
2910,150.0,10906,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2920,150.0,10943,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,1
2930,150.0,10981,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,1
2940,150.0,11018,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,1
2950,150.0,11056,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,1
2960,150.0,11093,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,1
2970,150.0,11131,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,1
2980,150.0,11168,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,1
2990,150.0,11205,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,1
3000,150.0,11243,152.41,149.73,0.27,7.46,7.46,0.018,3,0,1,1.0,0.01,1
3010,150.0,11275,128.34,143.05,6.95,22.74,22.74,0.211,3,0,1,1.0,0.01,1
3020,150.0,11307,128.34,136.36,13.64,25.99,25.99,0.252,3,0,1,1.0,0.01,1
3030,150.0,11339,128.34,128.34,21.66,29.24,29.24,0.291,3,0,1,1.0,0.01,1
3040,150.0,11371,128.34,128.34,21.66,32.49,32.49,0.328,3,0,1,1.0,0.01,1
3050,150.0,11405,136.36,131.02,18.98,30.52,30.52,0.302,3,0,1,1.0,0.01,1
3060,150.0,11440,140.37,135.03,14.97,29.96,29.96,0.293,3,0,1,1.0,0.01,1
3070,150.0,11476,144.39,140.37,9.63,28.8,28.8,0.278,3,0,1,1.0,0.01,1
3080,150.0,11513,148.4,144.39,5.61,27.03,27.03,0.256,3,0,1,1.0,0.01,1
3090,150.0,11549,144.39,145.72,4.28,29.88,29.88,0.29,3,0,1,1.0,0.01,1
3100,150.0,11586,148.4,147.06,2.94,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3110,150.0,11624,152.41,148.4,1.6,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3120,150.0,11660,144.39,148.4,1.6,30.6,30.6,0.297,3,0,1,1.0,0.01,1
3130,150.0,11698,152.41,149.73,0.27,26.23,26.23,0.243,3,0,1,1.0,0.01,1
3140,150.0,11736,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,1
3150,150.0,11773,148.4,151.07,-1.07,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3160,150.0,11810,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3170,150.0,11848,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3180,150.0,11885,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3190,150.0,11923,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
3200,150.0,11960,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3210,150.0,11997,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3220,150.0,12035,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3230,150.0,12072,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3240,150.0,12110,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
3250,150.0,12147,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3260,150.0,12184,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3270,150.0,12222,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3280,150.0,12259,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3290,150.0,12296,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3300,150.0,12334,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3310,150.0,12372,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3320,150.0,12409,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3330,150.0,12446,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3340,150.0,12484,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,1
3350,150.0,12521,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3360,150.0,12558,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3370,150.0,12596,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3380,150.0,12633,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3390,150.0,12670,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3400,150.0,12708,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3410,150.0,12746,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3420,150.0,12783,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3430,150.0,12820,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3440,150.0,12857,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3450,150.0,12895,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3460,150.0,12933,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3470,150.0,12970,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3480,150.0,13007,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3490,150.0,13044,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3500,150.0,13082,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3510,150.0,13120,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3520,150.0,13157,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3530,150.0,13194,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3540,150.0,13231,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3550,150.0,13269,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3560,150.0,13307,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3570,150.0,13344,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3580,150.0,13381,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3590,150.0,13418,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3600,150.0,13456,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3610,150.0,13494,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3620,150.0,13531,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3630,150.0,13568,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3640,150.0,13605,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3650,150.0,13643,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3660,150.0,13680,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3670,150.0,13718,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3680,150.0,13756,152.41,151.07,-1.07,25.63,25.63,0.237,3,0,1,1.0,0.01,1
3690,150.0,13792,144.39,149.73,0.27,30.48,30.48,0.296,3,0,1,1.0,0.01,1
3700,150.0,13830,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3710,150.0,13868,152.41,149.73,0.27,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3720,150.0,13905,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3730,150.0,13942,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3740,150.0,13979,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3750,150.0,14017,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3760,150.0,14054,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3770,150.0,14092,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3780,150.0,14129,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3790,150.0,14167,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
3800,150.0,14204,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3810,150.0,14242,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3820,150.0,14279,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3830,150.0,14316,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,1
3840,150.0,14353,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3850,150.0,14391,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3860,150.0,14428,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3870,150.0,14466,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3880,150.0,14503,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3890,150.0,14541,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
3900,150.0,14578,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
3910,150.0,14616,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
3920,150.0,14653,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,1
3930,150.0,14690,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,1
3940,150.0,14727,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
3950,150.0,14765,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
3960,150.0,14802,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
3970,150.0,14840,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
3980,150.0,14877,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
3990,150.0,14915,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
4000,150.0,14952,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4010,150.0,14989,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4020,150.0,15027,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4030,150.0,15064,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4040,150.0,15102,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
4050,150.0,15139,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4060,150.0,15176,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4070,150.0,15214,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4080,150.0,15251,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4090,150.0,15289,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
4100,150.0,15326,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4110,150.0,15363,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4120,150.0,15401,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4130,150.0,15438,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4140,150.0,15476,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
4150,150.0,15513,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4160,150.0,15550,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4170,150.0,15588,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4180,150.0,15625,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4190,150.0,15663,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4200,150.0,15700,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4210,150.0,15737,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4220,150.0,15775,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4230,150.0,15812,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4240,150.0,15850,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4250,150.0,15887,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4260,150.0,15924,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4270,150.0,15962,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4280,150.0,15999,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4290,150.0,16037,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4300,150.0,16074,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4310,150.0,16111,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4320,150.0,16149,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4330,150.0,16186,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4340,150.0,16224,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4350,150.0,16261,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4360,150.0,16298,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4370,150.0,16336,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4380,150.0,16373,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4390,150.0,16411,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4400,150.0,16448,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4410,150.0,16485,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4420,150.0,16523,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4430,150.0,16560,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4440,150.0,16597,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4450,150.0,16635,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4460,150.0,16673,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4470,150.0,16710,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4480,150.0,16747,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4490,150.0,16785,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,1
4500,150.0,16822,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
4510,150.0,16859,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4520,150.0,16897,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4530,150.0,16934,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4540,150.0,16971,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4550,150.0,17009,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4560,150.0,17047,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4570,150.0,17084,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4580,150.0,17121,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4590,150.0,17158,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4600,150.0,17196,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4610,150.0,17234,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4620,150.0,17271,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4630,150.0,17308,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4640,150.0,17345,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4650,150.0,17383,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4660,150.0,17421,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4670,150.0,17458,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4680,150.0,17495,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4690,150.0,17532,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4700,150.0,17570,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4710,150.0,17608,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4720,150.0,17645,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4730,150.0,17682,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4740,150.0,17719,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4750,150.0,17757,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4760,150.0,17795,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4770,150.0,17832,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4780,150.0,17869,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4790,150.0,17906,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4800,150.0,17944,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4810,150.0,17982,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4820,150.0,18019,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4830,150.0,18056,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4840,150.0,18093,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4850,150.0,18131,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4860,150.0,18168,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4870,150.0,18206,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4880,150.0,18244,152.41,151.07,-1.07,25.63,25.63,0.237,3,0,1,1.0,0.01,1
4890,150.0,18280,144.39,149.73,0.27,30.48,30.48,0.296,3,0,1,1.0,0.01,1
4900,150.0,18318,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4910,150.0,18356,152.41,149.73,0.27,25.75,25.75,0.238,3,0,1,1.0,0.01,1
4920,150.0,18393,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,1
4930,150.0,18430,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4940,150.0,18467,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
4950,150.0,18505,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
4960,150.0,18542,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
4970,150.0,18580,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
4980,150.0,18617,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
4990,150.0,18655,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5000,150.0,18692,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5010,150.0,18730,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
5020,150.0,18767,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,1
5030,150.0,18804,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,1
5040,150.0,18841,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
5050,150.0,18879,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
5060,150.0,18916,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5070,150.0,18954,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5080,150.0,18991,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
5090,150.0,19029,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5100,150.0,19066,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5110,150.0,19104,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,1
5120,150.0,19141,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,1
5130,150.0,19178,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,1
5140,150.0,19215,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,1
5150,150.0,19253,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,1
5160,150.0,19290,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5170,150.0,19328,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5180,150.0,19365,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
5190,150.0,19403,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5200,150.0,19440,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5210,150.0,19477,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5220,150.0,19515,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5230,150.0,19552,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
5240,150.0,19590,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5250,150.0,19627,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5260,150.0,19664,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5270,150.0,19702,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5280,150.0,19739,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
5290,150.0,19777,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5300,150.0,19814,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5310,150.0,19851,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5320,150.0,19889,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5330,150.0,19926,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
5340,150.0,19964,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,1
5350,150.0,20001,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,1
5360,150.0,20038,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,1
5370,150.0,20076,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,1
5380,150.0,20113,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,1
